created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2025-01-29 15:08:24.127202+00:00,5,5.00,15,0.1500,0.85,no,KXFEDDECISION-25MAR-H0,d44c1f1f-6c1d-495e-a868-93fa76bdece2,0.85,0.8500
2025-01-29 15:09:08.617354+00:00,89,89.00,18,0.1800,0.82,yes,KXFEDDECISION-25MAR-H0,6f8459a4-8980-4daf-a92d-81f52db1edb2,0.82,0.8200
2025-01-29 15:09:25.675775+00:00,28,28.00,18,0.1800,0.82,yes,KXFEDDECISION-25MAR-H0,043032c5-e0d2-4f79-bf68-cc3f4e61ea40,0.82,0.8200
2025-01-29 15:15:43.227813+00:00,23,23.00,15,0.1500,0.85,yes,KXFEDDECISION-25MAR-H0,01c85825-9678-440d-a843-c6f6947b8c80,0.85,0.8500
2025-01-29 15:16:08.205136+00:00,8,8.00,15,0.1500,0.85,yes,KXFEDDECISION-25MAR-H0,fb7d4eea-5a68-428a-b7ea-9febdf5faa9f,0.85,0.8500
2025-01-29 15:18:10.253036+00:00,29,29.00,15,0.1500,0.85,yes,KXFEDDECISION-25MAR-H0,001e12e7-ef07-4d14-b149-1dc7703bb745,0.85,0.8500
2025-01-29 15:19:35.479575+00:00,57,57.00,15,0.1500,0.85,yes,KXFEDDECISION-25MAR-H0,52aaab9e-2e8a-49d8-8a0f-bdb347282702,0.85,0.8500
2025-01-29 15:24:15.539853+00:00,10,10.00,23,0.2300,0.77,no,KXFEDDECISION-25MAR-H0,de7fd4bf-5a40-4cdb-818e-f751f509fd28,0.77,0.7700
2025-01-29 15:24:30.084000+00:00,10,10.00,23,0.2300,0.77,no,KXFEDDECISION-25MAR-H0,23a75ccd-2cc2-4a65-b3b0-16e6d16f316d,0.77,0.7700
2025-01-29 15:24:45.117116+00:00,10,10.00,23,0.2300,0.77,no,KXFEDDECISION-25MAR-H0,046b9a90-4d4e-430b-90a1-df1a0cd25c9b,0.77,0.7700
2025-01-29 15:24:59.313287+00:00,10,10.00,23,0.2300,0.77,no,KXFEDDECISION-25MAR-H0,fe577faf-9fbb-4720-abe5-92bfb168ed0c,0.77,0.7700
