created_time,count,count_fp,no_price,no_price_dollars,price,taker_side,ticker,trade_id,yes_price,yes_price_dollars
2025-06-18 15:15:58.396683+00:00,1,1.00,11,0.1100,0.89,yes,KXFEDDECISION-25JUL-H0,381b5804-ddd7-4aa1-93c1-a62288204f15,0.89,0.8900
2025-06-18 16:07:02.234093+00:00,2,2.00,11,0.1100,0.89,yes,KXFEDDECISION-25JUL-H0,271f630a-57b5-470c-bfbd-1f07dd021fa1,0.89,0.8900
2025-06-18 16:28:23.229537+00:00,22,22.00,14,0.1400,0.86,yes,KXFEDDECISION-25JUL-H0,a7bbc913-e23b-47d7-9090-d28500c8cd3d,0.86,0.8600
2025-06-18 16:28:23.229537+00:00,1,1.00,15,0.1500,0.85,yes,KXFEDDECISION-25JUL-H0,5ab0edf5-b69f-4f68-9334-0396f3ace1ae,0.85,0.8500
2025-06-18 16:32:38.314034+00:00,2,2.00,18,0.1800,0.82,no,KXFEDDECISION-25JUL-H0,ca9e8faa-9741-4771-8e0e-b320fb838b66,0.82,0.8200
2025-06-18 16:32:38.314034+00:00,1,1.00,17,0.1700,0.83,no,KXFEDDECISION-25JUL-H0,ad5a3005-6a14-4ab1-8209-791c345cb17f,0.83,0.8300
2025-06-18 16:32:38.314034+00:00,20,20.00,17,0.1700,0.83,no,KXFEDDECISION-25JUL-H0,e64bec0d-ffaf-41ee-9691-42daf6c739f6,0.83,0.8300
2025-06-18 16:49:06.251639+00:00,280,280.00,15,0.1500,0.85,yes,KXFEDDECISION-25JUL-H0,e88f9c9a-9f4a-46b6-88f0-663dcae35201,0.85,0.8500
2025-06-18 16:49:06.251639+00:00,9,9.00,15,0.1500,0.85,yes,KXFEDDECISION-25JUL-H0,483573a4-3835-436d-9fc2-a3b3241b6971,0.85,0.8500
2025-06-18 16:49:06.251639+00:00,10,10.00,15,0.1500,0.85,yes,KXFEDDECISION-25JUL-H0,8805bd24-51fc-4f90-b4f1-561839599658,0.85,0.8500
2025-06-18 16:49:06.251639+00:00,1,1.00,15,0.1500,0.85,yes,KXFEDDECISION-25JUL-H0,e43af33c-97b4-4f5b-9a12-33af8fdce6d0,0.85,0.8500
2025-06-18 16:52:48.535203+00:00,4,4.00,15,0.1500,0.85,yes,KXFEDDECISION-25JUL-H0,0d4e968e-2058-455a-b251-aeb96c745e98,0.85,0.8500
2025-06-18 16:53:07.538320+00:00,20,20.00,15,0.1500,0.85,yes,KXFEDDECISION-25JUL-H0,743019b8-2300-479a-bf11-8717e6757fc8,0.85,0.8500
2025-06-18 16:54:14.233564+00:00,1,1.00,17,0.1700,0.83,no,KXFEDDECISION-25JUL-H0,910db74c-22ca-4ae2-a72f-54a2bd1a3410,0.83,0.8300
2025-06-18 16:54:14.233564+00:00,92,92.00,17,0.1700,0.83,no,KXFEDDECISION-25JUL-H0,e1dfbb6d-1249-498c-8d4a-c20c8372887d,0.83,0.8300
2025-06-18 16:54:14.233564+00:00,7,7.00,17,0.1700,0.83,no,KXFEDDECISION-25JUL-H0,f1d09879-dc9e-40a1-9620-deb5225778c1,0.83,0.8300
2025-06-18 16:54:14.233564+00:00,200,200.00,17,0.1700,0.83,no,KXFEDDECISION-25JUL-H0,4e36d6a1-8bb0-49e9-b9bc-9051b38a89d6,0.83,0.8300
2025-06-18 17:08:39.442164+00:00,10,10.00,15,0.1500,0.85,yes,KXFEDDECISION-25JUL-H0,15a23f0e-d897-4725-91b8-3597759f99fd,0.85,0.8500
2025-06-18 17:34:06.042754+00:00,582,582.00,15,0.1500,0.85,yes,KXFEDDECISION-25JUL-H0,0510cd8a-5759-40b5-b07d-3bda154f9aa1,0.85,0.8500
2025-06-18 17:35:05.671005+00:00,582,582.00,15,0.1500,0.85,yes,KXFEDDECISION-25JUL-H0,24980e0f-8a58-45e6-ad56-3bb0278a5a3a,0.85,0.8500
