created_time,count,no_price_dollars,taker_side,ticker,trade_id,yes_price
2025-10-07 01:41:03.106130+00:00,100,0.66,no,KXFEDDECISION-26JAN-C25,32ce98f9-50e1-4600-10b8-47ff5168d075,0.34
2025-10-07 02:11:50.304983+00:00,197,0.66,no,KXFEDDECISION-26JAN-C25,cec9d3ea-51d1-65f8-d33c-7799c1ebda71,0.34
2025-10-07 02:11:50.304983+00:00,3,0.66,no,KXFEDDECISION-26JAN-C25,e0f0105e-64db-6aaa-f1b1-5566dfadc07b,0.34
2025-10-07 02:11:52.116916+00:00,74,0.66,no,KXFEDDECISION-26JAN-C25,e3dad5fb-9d4b-5c06-c8cc-7ed9542598db,0.34
2025-10-07 02:19:10.371848+00:00,32,0.65,no,KXFEDDECISION-26JAN-C25,83078dcf-cfd4-6cb3-a4a8-0b119eea07fb,0.35
2025-10-08 19:40:19.159872+00:00,11,0.65,no,KXFEDDECISION-26JAN-C25,6adda870-ffe0-7c07-1ef3-3e13bbfe2bc9,0.35
2025-10-22 01:42:29.837377+00:00,32,0.6,yes,KXFEDDECISION-26JAN-C25,1931ab84-065d-5f95-23fa-ed54b3601f47,0.4
2025-10-22 07:35:22.480116+00:00,86,0.59,yes,KXFEDDECISION-26JAN-C25,1ccaccde-0c79-4e6f-44e1-67e365643616,0.41
2025-10-23 01:21:23.520840+00:00,55,0.59,yes,KXFEDDECISION-26JAN-C25,b68f81c7-fc11-42d9-f72d-0b9a2e1b4367,0.41
2025-10-24 06:32:10.760820+00:00,100,0.58,yes,KXFEDDECISION-26JAN-C25,a3df2c7d-4ce1-5eeb-5c00-d8438a435899,0.42
2025-10-24 12:46:24.042613+00:00,3,0.59,yes,KXFEDDECISION-26JAN-C25,ca0ee71b-aefb-7964-b7f6-44bdf6b23411,0.41
2025-10-24 12:46:24.042613+00:00,8,0.59,yes,KXFEDDECISION-26JAN-C25,c1126ed7-9ace-7ce3-a20a-e47e9e4a1ac8,0.41
2025-10-24 12:58:38.900096+00:00,133,0.56,yes,KXFEDDECISION-26JAN-C25,565c2338-6ef1-7f61-4bb5-b584f9b57930,0.44
2025-10-25 03:01:08.262295+00:00,9,0.56,no,KXFEDDECISION-26JAN-C25,751c3e09-848e-4945-4e3e-06b62ffb7039,0.44
2025-10-25 04:03:28.124034+00:00,6,0.56,no,KXFEDDECISION-26JAN-C25,d6eecb72-3cf6-5c5d-a1fd-988dc516d955,0.44
2025-10-25 04:13:53.843195+00:00,13,0.56,no,KXFEDDECISION-26JAN-C25,3ea2c8fa-b862-5415-6088-e7eaadb2b8b5,0.44
