created_time,count,no_price_dollars,taker_side,ticker,trade_id,yes_price
2025-10-30 00:57:57.264521+00:00,100,0.58,yes,KXFEDDECISION-26MAR-C25,54d001a5-30ef-695f-8a6a-6ae06d31efb4,0.42
2025-11-05 20:28:50.250022+00:00,99,0.63,no,KXFEDDECISION-26MAR-C25,c7492216-a1e0-695b-965e-2b3fc95ebf0b,0.37
2025-11-06 06:21:43.725681+00:00,1,0.64,no,KXFEDDECISION-26MAR-C25,0aa06488-8a39-42c8-23e8-d9769e926405,0.36
2025-11-12 09:18:34.025787+00:00,15,0.64,no,KXFEDDECISION-26MAR-C25,54e87c6d-1d65-7021-6939-601f55c7f8d8,0.36
2025-12-10 19:12:12.860892+00:00,15,0.69,yes,KXFEDDECISION-26MAR-C25,2adc9d4c-58c0-5e01-fb21-6d87508fcb90,0.31
2025-12-10 20:40:19.467891+00:00,200,0.65,yes,KXFEDDECISION-26MAR-C25,2788abfb-d30c-50bd-9499-71662c14115b,0.35
2025-12-12 18:03:40.181334+00:00,42,0.63,yes,KXFEDDECISION-26MAR-C25,da7d089b-af8d-51b0-3812-a9cf5d938050,0.37
2025-12-13 18:53:31.808629+00:00,100,0.62,yes,KXFEDDECISION-26MAR-C25,d55ec718-a6e9-4682-c10d-bebeab2198a8,0.38
2025-12-14 01:15:25.721524+00:00,11,0.68,no,KXFEDDECISION-26MAR-C25,9b5f5121-3d31-4cef-7840-838217ab0b52,0.32
2025-12-15 19:36:14.099831+00:00,11,0.62,yes,KXFEDDECISION-26MAR-C25,b0b58b34-5bf5-4100-e743-acf0d0e6a181,0.38
2025-12-15 19:37:24.083615+00:00,15,0.62,no,KXFEDDECISION-26MAR-C25,69eeb4d0-733b-70c3-ee92-88dd8510c5f4,0.38
2025-12-15 22:10:54.913333+00:00,12,0.61,yes,KXFEDDECISION-26MAR-C25,8305effe-293d-4824-bccd-2af887d98277,0.39
2025-12-16 14:11:23.880024+00:00,100,0.56,yes,KXFEDDECISION-26MAR-C25,0a2ebd9d-b0ae-7a79-6d3d-afac205145af,0.44
2025-12-16 14:11:23.880024+00:00,5,0.53,yes,KXFEDDECISION-26MAR-C25,fdd6aa05-0448-776f-7608-9198a980353c,0.47
2025-12-16 14:11:23.880024+00:00,5,0.52,yes,KXFEDDECISION-26MAR-C25,eebdd352-7fe6-70ae-49da-0da4a2f7f00b,0.48
2025-12-16 14:11:23.880024+00:00,28,0.53,yes,KXFEDDECISION-26MAR-C25,ee6c5de8-3e8f-7069-7363-5c8f14c7c885,0.47
2025-12-16 14:11:23.880024+00:00,32,0.51,yes,KXFEDDECISION-26MAR-C25,eb78d50f-7f8e-7025-6a41-5b9d8dbfdc24,0.49
2025-12-16 14:11:23.880024+00:00,25,0.53,yes,KXFEDDECISION-26MAR-C25,dd1b6456-6037-7b18-748d-6c31dd8ff024,0.47
2025-12-16 14:11:23.880024+00:00,400,0.55,yes,KXFEDDECISION-26MAR-C25,dac1f543-991b-792f-5039-5ae416e95ac9,0.45
2025-12-16 14:11:23.880024+00:00,30,0.52,yes,KXFEDDECISION-26MAR-C25,05a86385-36d1-7d8b-433f-23c91308373f,0.48
2025-12-16 14:11:23.880024+00:00,100,0.58,yes,KXFEDDECISION-26MAR-C25,bf9a5790-22c3-77ef-540b-966b19429ca0,0.42
2025-12-16 14:11:23.880024+00:00,5,0.51,yes,KXFEDDECISION-26MAR-C25,8f1644a2-d41f-7f55-7e2c-f85f5599106a,0.49
2025-12-16 14:11:23.880024+00:00,28,0.52,yes,KXFEDDECISION-26MAR-C25,96036e2f-1a2f-7ce4-4831-3c300052752f,0.48
2025-12-16 14:11:23.880024+00:00,400,0.56,yes,KXFEDDECISION-26MAR-C25,d9a40c9e-d0b1-757b-5d6e-568919d8bc8e,0.44
2025-12-16 14:11:23.880024+00:00,28,0.51,yes,KXFEDDECISION-26MAR-C25,a62475b3-3e5d-769e-43af-6872c97e0e9b,0.49
2025-12-16 14:11:23.880024+00:00,100,0.55,yes,KXFEDDECISION-26MAR-C25,9980ec85-fcdc-7212-7b89-9cacbaa48171,0.45
2025-12-18 13:46:41.328841+00:00,100,0.58,yes,KXFEDDECISION-26MAR-C25,740864e1-44d9-64b6-7cfd-c93b91a2e6a9,0.42
2025-12-18 14:15:44.076900+00:00,50,0.56,yes,KXFEDDECISION-26MAR-C25,518f1e65-9a23-4ac3-d97e-37d02abe836e,0.44
2025-12-18 14:23:04.576253+00:00,32,0.55,yes,KXFEDDECISION-26MAR-C25,424f2efd-d711-401d-e0f4-2b43868eabef,0.45
2025-12-18 17:59:13.874138+00:00,42,0.54,yes,KXFEDDECISION-26MAR-C25,94e825c6-5b45-6b46-a625-0bd893c38fc2,0.46
2025-12-18 18:10:57.724226+00:00,12,0.53,yes,KXFEDDECISION-26MAR-C25,3b2081ff-4bfc-41c5-10fe-fd2166c54125,0.47
2025-12-18 20:41:06.184422+00:00,2,0.53,yes,KXFEDDECISION-26MAR-C25,ba2cac92-7c00-6301-32d3-6d555dc5d0e9,0.47
2025-12-18 20:42:46.421184+00:00,2,0.53,yes,KXFEDDECISION-26MAR-C25,ea52f83b-b18c-70ad-23a6-1b0499e30bad,0.47
2025-12-18 20:51:19.790227+00:00,163,0.53,yes,KXFEDDECISION-26MAR-C25,08c09d87-a1f1-6679-c08b-99e497ab7fac,0.47
2025-12-18 20:51:19.790227+00:00,12,0.53,yes,KXFEDDECISION-26MAR-C25,d68c15ba-a4af-6688-dded-6e6e21916a59,0.47
2025-12-18 20:51:19.790227+00:00,2,0.53,yes,KXFEDDECISION-26MAR-C25,e896d625-d45a-62b4-c68c-d6e84e0f9f53,0.47
2025-12-19 11:57:30.422136+00:00,2,0.53,yes,KXFEDDECISION-26MAR-C25,8bc599ea-1a09-4947-f991-cc08e69729fd,0.47
2025-12-19 12:48:57.295337+00:00,11,0.52,yes,KXFEDDECISION-26MAR-C25,937c8cf1-e0dc-5489-0946-501a1f69c465,0.48
2025-12-19 13:08:49.447924+00:00,20,0.52,yes,KXFEDDECISION-26MAR-C25,fe643e3e-8c18-74e9-a71f-cf6a09a0a4c1,0.48
2025-12-19 13:09:40.277375+00:00,20,0.52,yes,KXFEDDECISION-26MAR-C25,5ab889c3-3784-491d-2b71-52ba8d4d03f9,0.48
2025-12-20 14:10:51.135325+00:00,1,0.51,yes,KXFEDDECISION-26MAR-C25,baf4c2b8-b859-5650-1867-d47c1ae6c71b,0.49
2025-12-22 17:06:47.873787+00:00,59,0.34,yes,KXFEDDECISION-26MAR-C25,3e6fa6b1-ed93-5075-e0d3-f310a55be7a0,0.66
2025-12-22 17:06:47.873787+00:00,22,0.31,yes,KXFEDDECISION-26MAR-C25,8f906474-60f5-55ec-c281-fbe44306924c,0.69
2025-12-22 17:06:47.873787+00:00,1,0.39,yes,KXFEDDECISION-26MAR-C25,a6136930-ad31-5fee-c12f-4cf87656cd34,0.61
2025-12-22 17:06:47.873787+00:00,38,0.32,yes,KXFEDDECISION-26MAR-C25,ce7d0b76-fe4c-5a47-da29-c45fec384322,0.68
2025-12-22 17:06:47.873787+00:00,6,0.32,yes,KXFEDDECISION-26MAR-C25,d137563d-7576-521c-d7b0-2858dee07bb7,0.68
2025-12-22 17:06:47.873787+00:00,65,0.32,yes,KXFEDDECISION-26MAR-C25,d8601025-309b-570a-caf0-ce6118f270ad,0.68
2025-12-22 17:06:47.873787+00:00,250,0.52,yes,KXFEDDECISION-26MAR-C25,e2f3e550-0c0d-5c9a-e4dd-bd551e38aaaf,0.48
2025-12-22 17:06:47.873787+00:00,63,0.33,yes,KXFEDDECISION-26MAR-C25,fc84c012-2124-52fa-c1d8-fcc0de085aa4,0.67
2025-12-22 23:47:33.443821+00:00,6,0.53,no,KXFEDDECISION-26MAR-C25,e203c2ac-b853-70c6-0b14-3af811ade9ea,0.47
