created_time,count,no_price_dollars,taker_side,ticker,trade_id,yes_price
2025-05-07 15:46:49.744114+00:00,1,0.8,no,KXFEDDECISION-25JUN-C25,0b0a7a3f-b41d-4373-ae0d-83a60e5c1698,0.2
2025-05-07 16:59:13.683050+00:00,69,0.74,yes,KXFEDDECISION-25JUN-C25,bce869e6-7efa-4717-8232-1b0277782c83,0.26
2025-05-07 17:32:49.647761+00:00,13,0.75,yes,KXFEDDECISION-25JUN-C25,cd9d88a4-c0bf-4fee-995f-28aa06ead757,0.25
2025-05-07 17:32:49.647761+00:00,24,0.74,yes,KXFEDDECISION-25JUN-C25,72a13c2a-f4b3-4ae9-8962-d84bc7496958,0.26
2025-05-07 18:00:43.744065+00:00,50,0.78,no,KXFEDDECISION-25JUN-C25,6b091359-fb8c-445c-b245-41af3fc38f71,0.22
2025-05-07 18:00:58.790971+00:00,500,0.79,no,KXFEDDECISION-25JUN-C25,abb45b63-5c42-414d-9177-b4867be4c3b6,0.21
2025-05-07 18:01:41.746341+00:00,100,0.79,no,KXFEDDECISION-25JUN-C25,4c329b32-d4d4-4aa0-a51e-a10db60d1848,0.21
2025-05-07 18:02:02.657184+00:00,100,0.79,no,KXFEDDECISION-25JUN-C25,a591f05a-ca13-482c-a0a5-1dc1d3df8996,0.21
2025-05-07 18:02:03.599585+00:00,10,0.79,no,KXFEDDECISION-25JUN-C25,fdefc84b-6dfe-4354-9cc8-f094a9923ac9,0.21
2025-05-07 18:33:37.128413+00:00,10000,0.81,no,KXFEDDECISION-25JUN-C25,1f8f8e9a-3167-4d95-ac6d-a7424fe34ea0,0.19
2025-05-07 18:37:02.794953+00:00,93,0.8,yes,KXFEDDECISION-25JUN-C25,9aa7c436-89cf-486c-980e-fdaf64a6f19e,0.2
2025-05-07 18:40:09.355763+00:00,1000,0.82,no,KXFEDDECISION-25JUN-C25,0c8de4df-f3c9-4acc-8017-976ab95acd85,0.18
2025-05-07 18:40:37.267679+00:00,236,0.8,yes,KXFEDDECISION-25JUN-C25,263e19a2-fe95-48c7-9542-7f8d5ba2f6b4,0.2
2025-05-07 18:46:31.594332+00:00,249,0.81,yes,KXFEDDECISION-25JUN-C25,7033fba3-086b-4fbb-962a-1cdd50b050f4,0.19
2025-05-07 18:58:15.685522+00:00,100,0.85,no,KXFEDDECISION-25JUN-C25,1daef6e2-690e-4784-9e6c-9008332e8836,0.15
2025-05-07 18:58:59.125152+00:00,100,0.85,no,KXFEDDECISION-25JUN-C25,a8f06a8c-7562-4967-887d-1afe3e97176b,0.15
2025-05-07 18:59:06.778598+00:00,50,0.85,no,KXFEDDECISION-25JUN-C25,245e6d7d-d32e-4788-9e96-485812914d92,0.15
